"DonorClientNm","RecipientClientNm","DonationDt","AmountPaid"
"Capital Investment Holdings Pty Ltd","Liberal Party of Australia, NSW Division","14/07/2004 12:00:00 AM","5000.0000"
"Capital Investment Holdings Pty Ltd","Liberal Party of Australia, NSW Division","3/08/2004 12:00:00 AM","300.0000"
"Capital Investment Holdings Pty Ltd","Liberal Party of Australia, NSW Division","18/08/2004 12:00:00 AM","300.0000"
"Capital Investment Holdings Pty Ltd","Liberal Party of Australia, NSW Division","31/05/2005 12:00:00 AM","120.0000"
"Capital Region Proper Planning Group","Australian Labor Party (ACT Branch)","24/09/2004 12:00:00 AM","2000.0000"
"Capital Region Proper Planning Group","Australian Democrats ACT Division","24/09/2004 12:00:00 AM","1000.0000"
"Capital Region Proper Planning Group","Australian Labor Party (ACT Branch)","24/09/2004 12:00:00 AM","200.0000"
"Capitol Research Pty Ltd","Australian Democrats","12/07/2004 12:00:00 AM","5500.0000"
"Capitol Research Pty Ltd","Australian Democrats","25/09/2004 12:00:00 AM","2000.0000"
"Capitol Research Pty Ltd","Australian Democrats","13/09/2004 12:00:00 AM","500.0000"
"Capricorn Village Joint Venture","Australian Labor Party (Western Australian Branch)","28/09/2004 12:00:00 AM","2500.0000"
"Capricorn Village Joint Venture","Australian Labor Party (Western Australian Branch)","3/12/2004 12:00:00 AM","2500.0000"
"Capricorn Village Joint Venture","Australian Labor Party (Western Australian Branch)","28/09/2004 12:00:00 AM","1500.0000"
"Capricorn Village Joint Venture","The Liberal Party of Western Australia Pty Ltd","25/10/2004 12:00:00 AM","1500.0000"
"Capricorn Village Joint Venture","The Liberal Party of Western Australia Pty Ltd","28/09/2004 12:00:00 AM","1000.0000"
"Carclone Nominees Pty Ltd","The Liberal Party of Western Australia Pty Ltd","22/11/2004 12:00:00 AM","2000.0000"
"Cardy & Company Pty Ltd","Liberal Party of Australia, NSW Division","28/07/2004 12:00:00 AM","3000.0000"
"Carlowen Pty Ltd","The Liberal Party of Western Australia Pty Ltd","29/11/2004 12:00:00 AM","5000.0000"
"CASAGRANDE Investments Pty Ltd","Liberal Party of Australia - Queensland Division","19/05/2005 12:00:00 AM","10000.0000"
"CASAGRANDE Investments Pty Ltd","Liberal Party of Australia - Queensland Division","4/05/2005 12:00:00 AM","500.0000"
"Casedardo","Liberal Party of Australia, NSW Division","6/10/2004 12:00:00 AM","2000.0000"
"Casey Business Briefing Club","Liberal Party of Australia (Victorian Division)","23/07/2004 12:00:00 AM","25000.0000"
"Cat Media Pty Ltd","Australian Labor Party (N.S.W. Branch)","17/09/2004 12:00:00 AM","10000.0000"
"Cat Media Pty Ltd","Australian Labor Party (N.S.W. Branch)","10/05/2005 12:00:00 AM","1000.0000"
"CCE International Pty Ltd","Liberal Party of Australia","21/09/2004 12:00:00 AM","10000.0000"
"Ceanet Pty Ltd","Liberal Party of Australia","21/09/2004 12:00:00 AM","1500.0000"
"CEC Group of Companies","Liberal Party of Australia - Queensland Division","21/09/2004 12:00:00 AM","4000.0000"
"Centennial Coal","Liberal Party of Australia, NSW Division","10/06/2005 12:00:00 AM","5000.0000"
"Central Equity Limited","Progressive Business Association Inc","22/09/2004 12:00:00 AM","12500.0000"
"Central Equity Limited","Progressive Business Association Inc","22/03/2005 12:00:00 AM","5000.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","18/08/2004 12:00:00 AM","4350.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","14/09/2004 12:00:00 AM","4050.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","30/11/2004 12:00:00 AM","4050.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","5/05/2005 12:00:00 AM","3300.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","21/12/2004 12:00:00 AM","3150.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","4/10/2004 12:00:00 AM","3000.0000"
"Central Equity Limited","Progressive Business Association Inc","29/03/2005 12:00:00 AM","2500.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","20/10/2004 12:00:00 AM","2400.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","6/07/2004 12:00:00 AM","2100.0000"
"Central Equity Limited","Liberal Party of Australia (Victorian Division)","1/01/2005 12:00:00 AM","1650.0000"
"Central Equity Limited","Progressive Business Association Inc","24/09/2004 12:00:00 AM","1000.0000"
"Centre Corporation","Northern Territory Country Liberal Party","15/03/2005 12:00:00 AM","1499.0000"
"Centre Racing","Northern Territory Country Liberal Party","15/03/2005 12:00:00 AM","1499.0000"
"CEPU - Communications Division","Australian Labor Party (Western Australian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Western Australian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (South Australian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Northern Territory) Branch","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Tasmanian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Victorian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Victorian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Victorian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (Victorian Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (N.S.W. Branch)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (State of Queensland)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Communications Division","Australian Labor Party (State of Queensland)","27/09/2004 12:00:00 AM","2500.0000"
"CEPU - Electrical Division Qld Branch","Australian Labor Party (State of Queensland)","27/09/2004 12:00:00 AM","20000.0000"
"CEPU - Electrical Division Qld Branch","Australian Labor Party (State of Queensland)","27/09/2004 12:00:00 AM","13000.0000"
"CEPU - Electrical Division Qld Branch","Australian Labor Party (Northern Territory) Branch","27/10/2004 12:00:00 AM","10000.0000"
"CEPU - Postal, SA/NT Branch","Australian Labor Party (South Australian Branch)","29/09/2004 12:00:00 AM","2500.0000"
"CEPU - Postal, SA/NT Branch","Australian Labor Party (Northern Territory) Branch","29/09/2004 12:00:00 AM","2500.0000"
"CEPU Communications Division","Australian Labor Party (State of Queensland)","6/10/2004 12:00:00 AM","2500.0000"
"CEPU Electrical Division NSW Branch","Australian Labor Party (N.S.W. Branch)","13/09/2004 12:00:00 AM","100000.0000"
"CEPU NSW Postal and Telecommunications","Australian Labor Party (N.S.W. Branch)","9/09/2004 12:00:00 AM","15000.0000"
"CEPU Plumbing Division Federal Office","Australian Labor Party (State of Queensland)","19/08/2004 12:00:00 AM","10000.0000"
"CEPU Plumbing Division Federal Office","Australian Labor Party (N.S.W. Branch)","8/09/2004 12:00:00 AM","10000.0000"
"CEPU Plumbing Division Federal Office","Australian Labor Party (N.S.W. Branch)","8/09/2004 12:00:00 AM","5000.0000"
"CEPU Plumbing Division Federal Office","Australian Labor Party (South Australian Branch)","4/08/2004 12:00:00 AM","5000.0000"
"CEPU Plumbing Division Federal Office","Australian Labor Party (N.S.W. Branch)","8/09/2004 12:00:00 AM","5000.0000"
"CEPU Plumbing Division Victorian Branch","Australian Labor Party (Northern Territory) Branch","10/05/2005 12:00:00 AM","1000.0000"
"CEPU Plumbing Division Victorian Branch","Australian Labor Party (Northern Territory) Branch","17/06/2005 12:00:00 AM","1000.0000"
"CEPU Plumbing Division Victorian Branch","Australian Labor Party (Victorian Branch)","1/04/2005 12:00:00 AM","623.0000"
"CEPU Plumbing Division Victorian Branch","Australian Labor Party (Victorian Branch)","30/06/2005 12:00:00 AM","210.0000"
"CEPU T & S Branch","Australian Labor Party (Western Australian Branch)","17/08/2004 12:00:00 AM","2500.0000"
"CEPU T & S Branch","Australian Labor Party (Western Australian Branch)","17/08/2004 12:00:00 AM","2500.0000"
"CFMEU","Australian Labor Party (State of Queensland)","19/07/2004 12:00:00 AM","5000.0000"
"CFMEU","Australian Labor Party (State of Queensland)","19/07/2004 12:00:00 AM","5000.0000"
"CFMEU Branch","Australian Labor Party (Northern Territory) Branch","30/05/2005 12:00:00 AM","5000.0000"
"CFMEU Branch","Australian Labor Party (ACT Branch)","13/09/2004 12:00:00 AM","1000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (ALP)","20/08/2004 12:00:00 AM","200000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (South Australian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (South Australian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Western Australian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Western Australian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Western Australian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Tasmanian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Northern Territory) Branch","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (State of Queensland)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (State of Queensland)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (State of Queensland)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (State of Queensland)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (N.S.W. Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (N.S.W. Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (N.S.W. Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (N.S.W. Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Victorian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Victorian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (Victorian Branch)","8/08/2004 12:00:00 AM","5000.0000"
"CFMEU - Construction & General Division, National Office","Australian Labor Party (N.S.W. Branch)","8/08/2004 12:00:00 AM","2500.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","7/02/2005 12:00:00 AM","20000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","17/09/2004 12:00:00 AM","15000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","6/01/2005 12:00:00 AM","10000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","15/11/2004 12:00:00 AM","7500.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","17/11/2004 12:00:00 AM","5000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","18/01/2005 12:00:00 AM","5000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","30/09/2004 12:00:00 AM","1250.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","27/07/2004 12:00:00 AM","1000.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","14/09/2004 12:00:00 AM","550.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","18/11/2004 12:00:00 AM","500.0000"
"CFMEU","Australian Labor Party (Western Australian Branch)","24/01/2005 12:00:00 AM","300.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","29/07/2004 12:00:00 AM","10000.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","14/09/2004 12:00:00 AM","5000.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","6/09/2004 12:00:00 AM","3500.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","14/09/2004 12:00:00 AM","2000.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","29/07/2004 12:00:00 AM","2000.0000"
"CFMEU (NSW) Construction and General Division","Australian Labor Party (N.S.W. Branch)","6/08/2004 12:00:00 AM","2000.0000"
"CFMEU Defence Fund","Australian Labor Party (Western Australian Branch)","17/09/2004 12:00:00 AM","15000.0000"
"CFMEU FEDFA Victorian Branch","Australian Labor Party (Victorian Branch)","3/07/2004 12:00:00 AM","3000.0000"
"CFMEU FEDFA Victorian Branch","Australian Labor Party (Victorian Branch)","12/10/2004 12:00:00 AM","2560.0000"
"CFMEU FEDFA Victorian Branch","Australian Labor Party (Victorian Branch)","12/10/2004 12:00:00 AM","1091.9100"
"CFMEU Mining & Energy Division","Australian Labor Party (ALP)","6/10/2004 12:00:00 AM","470000.0000"
"Charter Pacific Corporation","Liberal Party of Australia","5/10/2004 12:00:00 AM","5000.0000"
"Cheung Hotels","Liberal Party of Australia, NSW Division","16/08/2004 12:00:00 AM","5000.0000"
"Chevron Texaco Australia","The Liberal Party of Western Australia Pty Ltd","9/07/2004 12:00:00 AM","2000.0000"
"Chevron Texaco Australia","The Liberal Party of Western Australia Pty Ltd","22/07/2004 12:00:00 AM","2000.0000"
"Chevron Texaco Australia","Australian Labor Party (Western Australian Branch)","4/05/2005 12:00:00 AM","650.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","14/07/2004 12:00:00 AM","10000.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","4/02/2005 12:00:00 AM","7500.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","21/07/2004 12:00:00 AM","5000.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Australian Labor Party (N.S.W. Branch)","30/09/2004 12:00:00 AM","4400.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","13/08/2004 12:00:00 AM","3000.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","1250.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","12/08/2004 12:00:00 AM","750.0000"
"Citigroup Global Markets Australia Holdings Pty Ltd","Liberal Party of Australia, NSW Division","18/08/2004 12:00:00 AM","300.0000"
"City Freeholds Pty Ltd","Liberal Party of Australia, NSW Division","24/09/2004 12:00:00 AM","1000.0000"
"CJ & RS Kelly Pty Ltd","Liberal Party of Australiamanian Division","16/09/2004 12:00:00 AM","2000.0000"
"CJ & RS Kelly Pty Ltd","Liberal Party of Australiamanian Division","30/06/2005 12:00:00 AM","1354.5500"
"Clark Pollard & Co Pty Ltd","Liberal Party of Australia, NSW Division","13/08/2004 12:00:00 AM","3000.0000"
"Clark Pollard & Co Pty Ltd","Liberal Party of Australia, NSW Division","29/09/2004 12:00:00 AM","500.0000"
"Clayton Utz","Australian Labor Party (State of Queensland)","11/06/2005 12:00:00 AM","7150.0000"
"Clayton Utz","Australian Labor Party (N.S.W. Branch)","2/09/2004 12:00:00 AM","5500.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","2/08/2004 12:00:00 AM","3000.0000"
"Clayton Utz","Australian Labor Party (N.S.W. Branch)","3/08/2004 12:00:00 AM","2750.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","2/05/2005 12:00:00 AM","1000.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","9/12/2004 12:00:00 AM","1000.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","9/06/2005 12:00:00 AM","1000.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","20/09/2004 12:00:00 AM","825.0000"
"Clayton Utz","500 Club of New South Wales Inc","15/10/2004 12:00:00 AM","550.0000"
"Clayton Utz","Liberal Party of Australia - Queensland Division","9/06/2005 12:00:00 AM","500.0000"
"Clayton Utz","Liberal Party of Australia, NSW Division","2/03/2005 12:00:00 AM","250.0000"
"Clayton Utz","Australian Labor Party (State of Queensland)","28/04/2005 12:00:00 AM","240.0000"
"Clayton Utz","Liberal Party of Australia - Queensland Division","12/04/2005 12:00:00 AM","200.0000"
"Clayton Utz","Liberal Party of Australia - Queensland Division","21/04/2005 12:00:00 AM","200.0000"
"Clayton Utz","Liberal Party of Australia Division","23/09/2004 12:00:00 AM","50.0000"
"Clearlight Investments Pty Ltd","The Free Enterprise Foundation","29/09/2004 12:00:00 AM","1499.0000"
"Clearlight Investments Pty Ltd","The Free Enterprise Foundation","30/06/2005 12:00:00 AM","1499.0000"
"Cleary Hoare Solicitors","National Party of Australia (Queensland)","16/09/2004 12:00:00 AM","5000.0000"
"Clemens Products (SA) Pty Ltd","The Free Enterprise Foundation","29/09/2004 12:00:00 AM","1499.0000"
"Clemens Products (SA) Pty Ltd","The Free Enterprise Foundation","30/06/2005 12:00:00 AM","1499.0000"
"Club Chisholm","Liberal Party of Australia (Victorian Division)","19/11/2004 12:00:00 AM","1373.8500"
"CMS Construction Pty Ltd","Australian Labor Party (Western Australian Branch)","4/02/2005 12:00:00 AM","2500.0000"
"Coastline Plumbing (Aust) Pty Ltd","Liberal Party of Australia, NSW Division","5/10/2004 12:00:00 AM","2000.0000"
"Coca Cola Amatil","Liberal Party of Australia","29/09/2004 12:00:00 AM","60000.0000"
"Coca Cola Amatil","Australian Labor Party (ALP)","22/09/2004 12:00:00 AM","60000.0000"
"Coca Cola Amatil","Liberal Party of Australia","8/07/2004 12:00:00 AM","40000.0000"
"Coca Cola Amatil","Australian Labor Party (Western Australian Branch)","9/02/2005 12:00:00 AM","15000.0000"
"Coca Cola Amatil","The Liberal Party of Western Australia Pty Ltd","9/02/2005 12:00:00 AM","15000.0000"
"Coca Cola Amatil","National Party of Australia","29/09/2004 12:00:00 AM","15000.0000"
"Colemans Printing Pty Ltd","Australian Labor Party (Northern Territory) Branch","31/05/2005 12:00:00 AM","10000.0000"
"Colemans Printing Pty Ltd","Northern Territory Country Liberal Party","31/05/2005 12:00:00 AM","10000.0000"
"Coles Myer Ltd","Liberal Party of Australia","12/05/2005 12:00:00 AM","50000.0000"
"Coles Myer Ltd","Australian Labor Party (ALP)","12/05/2005 12:00:00 AM","50000.0000"
"Coles Myer Ltd","National Party of Australia","12/05/2005 12:00:00 AM","17500.0000"
"Coles Myer Ltd","Liberal Party of Australia (Victorian Division)","20/05/2005 12:00:00 AM","11000.0000"
"Coles Myer Ltd","Liberal Party of Australia, NSW Division","20/05/2005 12:00:00 AM","10000.0000"
"Coles Myer Ltd","Australian Labor Party (N.S.W. Branch)","20/05/2005 12:00:00 AM","9000.0000"
"Coles Myer Ltd","Australian Labor Party (Victorian Branch)","20/05/2005 12:00:00 AM","9000.0000"
"Coles Myer Ltd","Australian Labor Party (State of Queensland)","20/05/2005 12:00:00 AM","5000.0000"
"Coles Myer Ltd","Australian Labor Party (South Australian Branch)","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","Australian Labor Party (Tasmanian Branch)","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","The Liberal Party of Western Australia Pty Ltd","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","Liberal Party of Australia (S.A. Division)","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","Liberal Party of Australiamanian Division","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","Australian Labor Party (Western Australian Branch)","20/05/2005 12:00:00 AM","3000.0000"
"Coles Myer Ltd","National Party of Australia (Queensland)","20/05/2005 12:00:00 AM","2000.0000"
"Coles Myer Ltd","Liberal Party of Australia - Queensland Division","20/05/2005 12:00:00 AM","2000.0000"
"Coles Myer Ltd","National Party of Australia (S.A.) Inc.","20/05/2005 12:00:00 AM","1000.0000"
"Coles Myer Ltd","National Party of Australiatoria","20/05/2005 12:00:00 AM","1000.0000"
"Coles Myer Ltd","National Party of Australia (WA) Inc","20/05/2005 12:00:00 AM","1000.0000"
"Coles Myer Ltd","National Party of Australia","20/05/2005 12:00:00 AM","1000.0000"
"Colibri Pty Ltd","Australian Labor Party (Western Australian Branch)","31/01/2005 12:00:00 AM","5000.0000"
"Colibri Pty Ltd","The Liberal Party of Western Australia Pty Ltd","31/01/2005 12:00:00 AM","5000.0000"
"Colliers International","The Liberal Party of Western Australia Pty Ltd","15/02/2005 12:00:00 AM","5000.0000"
"Colliers International (Australia) Pty Ltd","Liberal Party of Australia, NSW Division","1/10/2004 12:00:00 AM","15000.0000"
"Colliers International (Australia) Pty Ltd","Liberal Party of Australia, NSW Division","1/07/2004 12:00:00 AM","200.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","28/06/2005 12:00:00 AM","10000.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia (Victorian Division)","19/07/2004 12:00:00 AM","5000.0000"
"Commonwealth Bank of Australia","Australian Labor Party (State of Queensland)","10/06/2005 12:00:00 AM","3850.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","30/03/2005 12:00:00 AM","2500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","28/04/2005 12:00:00 AM","2000.0000"
"Commonwealth Bank of Australia","The Liberal Party of Western Australia Pty Ltd","7/07/2004 12:00:00 AM","2000.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia (S.A. Division)","25/08/2004 12:00:00 AM","2000.0000"
"Commonwealth Bank of Australia","The 500 Club (WA)","25/11/2004 12:00:00 AM","1500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","2/07/2004 12:00:00 AM","1200.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","9/07/2004 12:00:00 AM","1000.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia - Queensland Division","31/03/2005 12:00:00 AM","1000.0000"
"Commonwealth Bank of Australia","Progressive Business Association Inc","27/09/2004 12:00:00 AM","1000.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","16/08/2004 12:00:00 AM","900.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","7/06/2005 12:00:00 AM","850.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","30/03/2005 12:00:00 AM","750.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia (Victorian Division)","1/04/2005 12:00:00 AM","750.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia (Victorian Division)","5/07/2004 12:00:00 AM","550.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","20/04/2005 12:00:00 AM","550.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia - Queensland Division","13/05/2005 12:00:00 AM","500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","18/05/2005 12:00:00 AM","500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","500.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","400.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","10/05/2005 12:00:00 AM","350.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","24/06/2005 12:00:00 AM","250.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","27/05/2005 12:00:00 AM","220.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","28/02/2005 12:00:00 AM","195.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","11/04/2005 12:00:00 AM","150.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","27/05/2005 12:00:00 AM","150.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","7/09/2004 12:00:00 AM","140.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","8/02/2005 12:00:00 AM","140.0000"
"Commonwealth Bank of Australia","Australian Labor Party (N.S.W. Branch)","6/04/2005 12:00:00 AM","140.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","2/05/2005 12:00:00 AM","100.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","23/11/2004 12:00:00 AM","100.0000"
"Commonwealth Bank of Australia","Dame Pattie Menzies Foundation Trust","18/04/2005 12:00:00 AM","60.0000"
"Commonwealth Bank of Australia","Liberal Party of Australia, NSW Division","23/03/2005 12:00:00 AM","50.0000"
"Communication Electrical Plumbing Union Electrical Div. S.A.","Australian Labor Party (South Australian Branch)","2/09/2004 12:00:00 AM","10000.0000"
"Communication Electrical Plumbing Union Electrical Div. S.A.","Australian Labor Party (South Australian Branch)","6/10/2004 12:00:00 AM","6000.0000"
"Communications Electrical & Plumbing Union","Australian Labor Party (ALP)","6/08/2004 12:00:00 AM","80000.0000"
"Concorp Pty Ltd","Liberal Party of Australia - Queensland Division","1/09/2004 12:00:00 AM","2000.0000"
"Concrete Recyclers (Group) Pty Ltd","Australian Labor Party (N.S.W. Branch)","27/09/2004 12:00:00 AM","8000.0000"
"Condox No 49 Pty Ltd","Australian Labor Party (N.S.W. Branch)","1/09/2004 12:00:00 AM","10000.0000"
"Connected Solutions Group Pty Ltd","Australian Labor Party (Northern Territory) Branch","7/07/2004 12:00:00 AM","10000.0000"
"Consolidated Builders Limited","250 Club Limited","14/07/2004 12:00:00 AM","5000.0000"
"Consolidated Builders Limited","Australian Labor Party (ACT Branch)","13/10/2004 12:00:00 AM","5000.0000"
"Consolidated Builders Limited","Australian Labor Party (ACT Branch)","27/10/2004 12:00:00 AM","1000.0000"
"Consolidated Builders Limited","Australian Labor Party (ACT Branch)","13/09/2004 12:00:00 AM","500.0000"
"Consolidated Builders Limited","Liberal Party of Australia Division","18/08/2004 12:00:00 AM","275.0000"
"Consolidated Minerals Limited","National Party of Australia (WA) Inc","29/10/2004 12:00:00 AM","30000.0000"
"Consolidated Minerals Limited","The Liberal Party of Western Australia Pty Ltd","17/12/2004 12:00:00 AM","25000.0000"
"Consolidated Minerals Limited","Australian Labor Party (Western Australian Branch)","25/11/2004 12:00:00 AM","25000.0000"
"Consolidated Minerals Limited","The Liberal Party of Western Australia Pty Ltd","13/12/2004 12:00:00 AM","10000.0000"
"Consolidated Minerals Limited","The Liberal Party of Western Australia Pty Ltd","31/01/2005 12:00:00 AM","5000.0000"
"Consolidated Minerals Limited","The Liberal Party of Western Australia Pty Ltd","31/01/2005 12:00:00 AM","5000.0000"
"Consolidated Minerals Limited","The Liberal Party of Western Australia Pty Ltd","24/11/2004 12:00:00 AM","5000.0000"
"Consolidated Minerals Limited","Australian Labor Party (Western Australian Branch)","25/01/2005 12:00:00 AM","5000.0000"
"Consolidated Properties Group","Forward Brisbane Leadership","30/06/2005 12:00:00 AM","10000.0000"
"Consolidated Properties Group","Liberal Party of Australia - Queensland Division","5/10/2004 12:00:00 AM","10000.0000"
"Consolidated Properties Group","Liberal Party of Australia - Queensland Division","3/06/2005 12:00:00 AM","500.0000"
"Consolo Limited","Liberal Party of Australia, NSW Division","30/06/2005 12:00:00 AM","5500.0000"
"Consolo Limited","Liberal Party of Australia, NSW Division","29/09/2004 12:00:00 AM","2000.0000"
